Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768641275,200,,Aggregated,58.500000,25.800000,7,8,10,10,12,15,18,21,49,52,52,2695,1136,7,7.475182227087185,1.0103749999998968,51.96837500000129,2130.7283858998144
1768641276,200,,Aggregated,57.400000,26.100000,7,8,10,10,12,15,18,21,49,52,52,2759,1163,7,7.4612351464298605,1.0103749999998968,51.96837500000129,2129.837259876767
1768641277,200,,Aggregated,57.000000,26.700000,7,8,9,10,12,15,18,21,49,52,52,2804,1176,7,7.440413270328101,1.0103749999998968,51.96837500000129,2143.2310984308133
1768641278,200,,Aggregated,58.400000,27.300000,7,8,9,10,12,15,18,21,49,52,52,2868,1204,7,7.4141604989539935,1.0103749999998968,51.96837500000129,2146.715829846583
1768641279,200,,Aggregated,58.500000,26.900000,7,8,9,10,12,15,18,21,49,52,52,2941,1237,7,7.427662607276449,1.0103749999998968,51.96837500000129,2175.2570554233253
1768641280,200,,Aggregated,58.000000,26.600000,7,8,9,10,12,15,18,21,49,52,52,2988,1261,7,7.4210094056224944,1.0103749999998968,51.96837500000129,2163.5435073627846
1768641281,200,,Aggregated,59.300000,27.000000,7,8,9,10,12,15,17,21,45,52,52,3052,1283,7,7.38747701605506,1.0103749999998968,51.96837500000129,2170.273263433814
1768641282,200,,Aggregated,59.700000,27.100000,7,8,9,10,12,14,17,20,45,52,52,3110,1313,7,7.379933138906763,1.0103749999998968,51.96837500000129,2174.1575562700964
1768641283,200,,Aggregated,59.300000,26.400000,7,8,9,10,12,14,17,21,45,52,52,3165,1339,7,7.377119081516597,1.0103749999998968,51.96837500000129,2163.3690363349133
1768641284,200,,Aggregated,60.000000,27.500000,7,8,9,10,12,14,17,20,45,52,52,3222,1360,7,7.365230969584122,1.0103749999998968,51.96837500000129,2168.635009310987
